,TICID,Camera,CCD,Tmag,RA,Dec,planet,light_curve
18151,382246984,4,2,10.44,82.3273,-55.7766,0,"[array([0.99894875, 0.99842525, 0.99614966, ..., 1.01179314, 1.01046479,
       1.01080084]), array([1517.36419564, 1517.37669543, 1517.38850079, ..., 1541.96996454,
       1541.98176981, 1541.99426952])]"
7232,149085069,3,2,12.99,115.5462,-32.9913,0,"[array([1.01566529, 1.01003122, 1.01216626, ..., 1.01974273, 1.01402807,
       1.01475596]), array([1517.36713374, 1517.37963368, 1517.39143919, ..., 1541.97292141,
       1541.98472653, 1541.99722607])]"
4517,77641819,1,3,9.3,153.8033,-1.548,0,"[array([0.99507934, 0.9947176 , 0.99536824, ..., 0.99376357, 0.99333072,
       0.99407369]), array([1517.36887665, 1517.38137712, 1517.39318313, ..., 1541.9755853 ,
       1541.98739076, 1541.99989065])]"
11030,238926302,4,2,6.72,94.5231,-53.5588,0,"[array([0.99965549, 0.99935502, 0.99846333, ..., 1.00290465, 1.00293624,
       1.00306547]), array([1517.36484362, 1517.37734348, 1517.38914891, ..., 1541.97070196,
       1541.98250724, 1541.99500694])]"
10830,238029183,3,3,9.31,103.4392,-51.5035,0,"[array([0.99071413, 0.98919314, 0.98670435, ..., 1.01647067, 1.01657164,
       1.01715279]), array([1517.36530837, 1517.3778083 , 1517.3896138 , ..., 1541.97126241,
       1541.98306771, 1541.99556743])]"
3360,51867840,2,4,10.5,133.1589,-18.5922,0,"[array([0.99860156, 0.99671096, 0.99416816, ..., 1.00501132, 1.00547993,
       1.00547898]), array([1517.36839324, 1517.38089342, 1517.39269913, ..., 1541.97452385,
       1541.98632906, 1541.9988287 ])]"
551,7847686,1,1,10.63,132.8784,-3.7856,0,"[array([0.9953227 , 0.9945389 , 0.99369723, ..., 1.00692296, 1.00686133,
       1.00691664]), array([1517.36837343, 1517.38156797, 1517.39337361, ..., 1541.97496402,
       1541.9867691 , 1541.99926859])]"
15718,339670989,3,4,10.71,110.4685,-58.8477,0,"[array([1.00916839, 1.00962555, 1.00702643, ..., 1.00537109, 1.00601292,
       1.00538433]), array([1517.37250529, 1517.38292202, 1517.39958879, ..., 1541.97115406,
       1541.98295953, 1541.99545943])]"
6687,142084306,4,4,9.82,98.1091,-74.9181,0,"[array([0.99582565, 0.99758744, 0.99487603, ..., 1.00153935, 1.00138223,
       1.00123847]), array([1517.36256073, 1517.37506087, 1517.38894992, ..., 1541.96984855,
       1541.98165425, 1541.9941544 ])]"
12765,278052051,4,4,11.2,105.5362,-78.2461,0,"[array([0.99325359, 0.99134076, 0.98859322, ..., 1.00515723, 1.00635111,
       1.00461924]), array([1517.36237336, 1517.37556802, 1517.38945714, ..., 1541.96981078,
       1541.98161655, 1541.99411678])]"
14740,306778733,4,1,8.77,121.5654,-70.5415,0,"[array([0.99657547, 0.99742597, 0.99573374, ..., 1.00186086, 1.00141072,
       1.00168478]), array([1517.3632375 , 1517.37504328, 1517.38962689, ..., 1541.97065251,
       1541.98245823, 1541.99495839])]"
330,1622459,2,1,15.23,132.2914,-27.4649,0,"[array([1.09110522, 0.9922555 , 0.9922555 , ..., 0.97987771, 0.98521161,
       0.98632175]), array([1517.36226527, 1528.81109273, 1528.81109273, ..., 1541.97405897,
       1541.98586426, 1541.99836398])]"
13520,286248340,3,4,13.8,124.1445,-51.0531,0,"[array([0.98249179, 0.97335994, 0.96514529, ..., 1.01263165, 0.99278659,
       1.00224888]), array([1517.36580586, 1517.37761158, 1517.39011176, ..., 1541.97220701,
       1541.98401248, 1541.99651238])]"
5594,130294307,3,3,9.94,103.9402,-44.4772,0,"[array([0.99353623, 0.99255294, 0.99370182, ..., 0.99979067, 0.9991985 ,
       0.99981964]), array([1517.37005156, 1517.38463474, 1517.39921793, ..., 1541.97164995,
       1541.98345513, 1541.99595473])]"
14916,308309234,3,4,11.07,120.2411,-61.6373,0,"[array([0.99326527, 0.99425548, 0.9942013 , ..., 1.00052512, 1.00070059,
       1.00036895]), array([1517.41129884, 1517.42518794, 1517.43907704, ..., 1541.97129727,
       1541.98310285, 1541.99560288])]"
7613,149973281,4,2,10.26,89.9449,-64.4544,0,"[array([1.0010637 , 0.9985981 , 0.995556  , ..., 1.00104809, 1.00050795,
       1.00096405]), array([1517.36110185, 1517.37360182, 1517.38749067, ..., 1541.97004815,
       1541.98185362, 1541.99435353])]"
10371,219207894,4,2,10.21,93.0849,-51.2102,0,"[array([0.99607992, 0.99545223, 0.99641395, ..., 0.99778074, 0.99781632,
       0.99808735]), array([1517.36218401, 1517.3760727 , 1517.38857252, ..., 1541.97071955,
       1541.98252478, 1541.99502443])]"
14979,308457186,3,4,10.18,120.8867,-61.781,0,"[array([0.99678212, 0.99592853, 0.99310982, ..., 1.003613  , 1.00401127,
       1.004287  ]), array([1517.36476432, 1517.37726451, 1517.38907025, ..., 1541.97130563,
       1541.98311122, 1541.99561125])]"
8230,156181895,2,1,13.2,124.4807,-28.8157,0,"[array([0.8905955 , 0.87837297, 1.01128315, ..., 1.02697372, 1.01870596,
       1.0265795 ]), array([1517.38292083, 1517.394032  , 1528.97401507, ..., 1541.97363342,
       1541.9854386 , 1541.99793821])]"
438,3588888,2,2,13.11,139.5765,-39.0838,0,"[array([0.80825007, 0.81506485, 0.83578944, ..., 0.92687017, 0.91066593,
       0.91032499]), array([1517.36692961, 1517.37873549, 1517.39262477, ..., 1541.97357885,
       1541.98538437, 1541.99788433])]"
18537,389570795,4,4,10.77,86.609,-68.0575,0,"[array([0.99571013, 0.99450362, 0.99545944, ..., 1.00104642, 1.00202012,
       1.00146043]), array([1517.3635301 , 1517.37603009, 1517.38783565, ..., 1541.96979624,
       1541.98160178, 1541.99410175])]"
15496,323522873,1,4,11.28,135.6657,8.6877,0,"[array([0.99338782, 0.99310714, 0.99353051, ..., 0.99727094, 0.99652457,
       0.99524838]), array([1517.37007928, 1517.38188491, 1517.39438499, ..., 1541.97522024,
       1541.98702528, 1541.99952474])]"
4774,89702020,3,4,13.21,127.5424,-58.7666,0,"[array([0.96673143, 0.94679058, 0.94949824, ..., 0.99196303, 0.99283564,
       0.98532534]), array([1517.35955938, 1517.37622637, 1517.39011553, ..., 1541.97172861,
       1541.98353421, 1541.99603425])]"
6552,141808675,4,4,7.53,92.6773,-73.0129,0,"[array([0.99933875, 0.99834538, 0.99836028, ..., 0.99911344, 0.9993912 ,
       0.99942601]), array([1517.36192238, 1517.37442248, 1517.38553367, ..., 1541.96980136,
       1541.981607  , 1541.9941071 ])]"
15291,310764320,3,4,13.63,129.3034,-62.693,0,"[array([1.13896966, 1.13728631, 1.120314  , ..., 0.95328969, 0.9451378 ,
       0.9421944 ]), array([1517.47238616, 1517.4890532 , 1517.50224794, ..., 1541.97145368,
       1541.98325935, 1541.99575946])]"
2630,38604353,4,3,11.02,64.3153,-60.4821,0,"[array([0.99677885, 0.99785525, 0.99526823, ..., 1.00474882, 1.00536132,
       1.00557768]), array([1517.36314724, 1517.375647  , 1517.38745233, ..., 1541.96896587,
       1541.98077122, 1541.99327101])]"
17951,375151266,4,2,10.05,89.0139,-52.831,0,"[array([0.99554598, 0.99609935, 0.99348032, ..., 0.99676651, 0.99664658,
       0.99664515]), array([1517.36190002, 1517.37439982, 1517.38689963, ..., 1541.97042719,
       1541.98223243, 1541.9947321 ])]"
9484,179637027,4,3,8.78,80.5352,-68.0741,0,"[array([0.99813271, 0.99696064, 0.99986533, ..., 0.99838662, 0.99810565,
       0.99831259]), array([1517.35988554, 1517.37377439, 1528.90060178, ..., 1541.96957729,
       1541.98138281, 1541.99388278])]"
2751,38811785,4,3,9.86,67.8396,-65.7661,0,"[array([0.98847181, 0.98933733, 0.99020231, ..., 1.00426722, 1.0044421 ,
       1.00423729]), array([1517.37139657, 1517.37625763, 1517.39153525, ..., 1541.96911657,
       1541.98092203, 1541.99342194])]"
12767,278081379,4,4,10.46,107.3524,-78.0936,0,"[array([1.0039134 , 1.00377631, 1.002895  , ..., 1.01092112, 1.01125944,
       1.01107287]), array([1517.36309854, 1517.37559875, 1517.38740451, ..., 1541.96984967,
       1541.98165545, 1541.99415568])]"
19681,445648373,3,4,11.07,117.1797,-59.4326,0,"[array([0.99943727, 1.00098133, 0.99789119, ..., 1.00476122, 1.00287521,
       1.00468576]), array([1517.36493542, 1517.37743556, 1517.38924125, ..., 1541.9713595 ,
       1541.98316503, 1541.995665  ])]"
1763,29779127,4,3,10.62,64.7274,-69.0223,0,"[array([0.99083585, 0.98858136, 0.98948181, ..., 1.00043654, 1.00103319,
       0.99991769]), array([1517.35726323, 1517.37254091, 1517.38712415, ..., 1541.96899684,
       1541.98080238, 1541.99330235])]"
18584,391629832,3,1,9.45,138.8931,-48.1979,0,"[array([0.99144977, 0.98947507, 0.98908246, ..., 1.00884342, 1.00824523,
       1.00837147]), array([1517.36613   , 1517.37863036, 1517.39043625, ..., 1541.97286753,
       1541.98467313, 1541.99717317])]"
13852,293220616,4,1,9.77,98.4252,-64.4042,0,"[array([0.99828929, 0.99426723, 0.99356937, ..., 1.00367975, 1.00261092,
       1.00276494]), array([1517.36411475, 1517.37661478, 1517.38842036, ..., 1541.97037995,
       1541.98218545, 1541.99468539])]"
8334,167169110,4,1,8.96,96.755,-66.0909,0,"[array([0.99601883, 0.99719763, 0.99559152, ..., 1.0040729 , 1.004282  ,
       1.00393641]), array([1517.36393775, 1517.37643778, 1517.38824337, ..., 1541.97023692,
       1541.98204245, 1541.99454242])]"
18345,383218397,1,4,9.25,142.6828,0.3198,0,"[array([0.9296999 , 0.9289906 , 0.93287486, ..., 1.07281542, 1.07365918,
       1.0726459 ]), array([1517.3691645 , 1517.38166475, 1517.39347056, ..., 1541.97539821,
       1541.98720344, 1541.99970309])]"
11394,260299812,4,2,9.13,94.432,-55.5882,0,"[array([0.9914155 , 0.99073517, 0.9908793 , ..., 0.99310982, 0.99264324,
       0.99263108]), array([1517.36329826, 1517.37440928, 1517.38690917, ..., 1541.97061071,
       1541.98241603, 1541.99491577])]"
16034,340487577,3,4,11.46,116.0256,-57.7337,0,"[array([0.98973906, 0.99165708, 0.9900409 , ..., 1.00397801, 1.00357437,
       1.00119889]), array([1517.36507338, 1517.38035131, 1517.38799027, ..., 1541.97143715,
       1541.98324264, 1541.99574257])]"
13137,279514056,3,3,8.07,105.8144,-55.6426,0,"[array([0.99877244, 0.99798465, 0.99729872, ..., 1.00293756, 1.00270391,
       1.00308108]), array([1517.36503372, 1517.37753372, 1517.38933928, ..., 1541.97115081,
       1541.98295619, 1541.995456  ])]"
7117,146600905,1,3,11.56,149.2062,-3.0431,0,"[array([1.00478458, 1.00631702, 0.99716622, ..., 0.9941147 , 0.99414998,
       0.99279022]), array([1517.37033676, 1517.38283715, 1517.39464309, ..., 1541.97549285,
       1541.98729823, 1541.99979804])]"
10591,231089264,4,3,11.12,68.6596,-67.4239,0,"[array([0.99632531, 0.99566579, 0.99487668, ..., 1.00679755, 1.00585866,
       1.00618744]), array([1517.36301704, 1517.37551695, 1517.38732241, ..., 1541.96914263,
       1541.98094813, 1541.99344807])]"
15676,334631792,1,2,14.95,141.2901,-14.1894,0,"[array([1.03891623, 1.07403195, 1.09549332, ..., 1.00588489, 1.0072515 ,
       1.01955426]), array([1517.36859578, 1517.38248501, 1517.39220746, ..., 1541.97497696,
       1541.98678227, 1541.99928202])]"
5223,117888233,2,4,14.76,128.2496,-20.6974,0,"[array([1.02518857, 1.04059553, 1.07188606, ..., 1.02319014, 1.02349269,
       1.01279116]), array([1517.36823035, 1517.38420269, 1517.39323053, ..., 1541.97421128,
       1541.98601643, 1541.998516  ])]"
13744,290513882,1,4,11.44,139.5035,3.6894,0,"[array([1.01727307, 1.01841331, 1.01675355, ..., 1.00421071, 1.00266099,
       1.0036881 ]), array([1517.88039867, 1517.89012104, 1517.89984342, ..., 1541.97603177,
       1541.98783691, 1541.99964206])]"
19011,406324629,1,4,8.62,142.9273,6.2224,0,"[array([0.99102306, 1.00056942, 1.00056942, ..., 1.00192511, 1.00193548,
       1.00253308]), array([1517.3665227 , 1528.87804026, 1528.87804026, ..., 1541.9754612 ,
       1541.98726639, 1541.999766  ])]"
3558,55369410,4,3,10.14,77.4143,-62.103,0,"[array([0.99451053, 0.99383038, 0.99427593, ..., 0.99991357, 0.99910527,
       1.00057757]), array([1517.35944351, 1517.37402668, 1517.39138759, ..., 1541.96957362,
       1541.98137901, 1541.99387884])]"
4268,71201245,1,1,8.59,134.3491,-5.0176,0,"[array([0.99451411, 0.99499977, 0.99479443, ..., 0.99917966, 0.99849588,
       0.99895602]), array([1517.40166739, 1517.41763978, 1517.42875101, ..., 1541.97500101,
       1541.98680613, 1541.99930566])]"
10837,238031252,3,3,10.56,103.3596,-49.0132,0,"[array([0.99877137, 0.9938944 , 0.99430752, ..., 1.00482893, 1.00542271,
       1.00552833]), array([1517.36550681, 1517.37800672, 1517.38981219, ..., 1541.97138757,
       1541.98319282, 1541.9956925 ])]"
12491,272234061,4,1,10.38,117.6474,-74.1028,0,"[array([1.00054646, 0.99717063, 0.99485505, ..., 1.00979805, 1.00778306,
       1.00839376]), array([1517.3635576 , 1517.37605783, 1517.3878636 , ..., 1541.97030301,
       1541.98210876, 1541.99460896])]"
2,779813,1,1,9.08,134.794,-4.0299,0,"[array([0.99505138, 0.99567115, 0.99489522, ..., 0.9980166 , 0.99763846,
       0.99810511]), array([1517.41628769, 1517.43434344, 1517.44545467, ..., 1541.97504133,
       1541.98684645, 1541.99934598])]"
19000,405800808,1,4,10.28,142.2655,6.355,0,"[array([0.99559641, 0.99485666, 0.99442732, ..., 0.99755025, 0.99904287,
       0.99804956]), array([1517.37000505, 1517.38181081, 1517.39361657, ..., 1541.97544269,
       1541.98724787, 1541.99974747])]"
2414,38123903,2,3,10.22,137.0871,-24.614,0,"[array([0.99110192, 0.99319303, 0.99245799, ..., 1.00374532, 1.00234818,
       1.00290871]), array([1517.36802206, 1517.38052233, 1517.39232814, ..., 1541.97439013,
       1541.98619547, 1541.99869523])]"
13002,279160404,4,2,12.02,103.3117,-58.4667,0,"[array([1.01765108, 1.0165354 , 1.00009889, ..., 1.00700295, 1.00786924,
       1.00951004]), array([1517.48140027, 1517.49667806, 1528.80643472, ..., 1541.97088825,
       1541.98269366, 1541.99519351])]"
1650,26208572,1,2,9.34,152.845,-9.8891,0,"[array([0.99489093, 1.00008642, 1.00008642, ..., 0.99921215, 0.99972135,
       0.99977154]), array([1517.36511547, 1528.6908875 , 1528.6908875 , ..., 1541.97536906,
       1541.98717456, 1541.9996745 ])]"
7861,150324656,4,2,10.72,95.7994,-64.2963,0,"[array([0.99408627, 0.99181581, 0.99281216, ..., 0.99639249, 0.99812865,
       0.99664396]), array([1517.36127815, 1517.37794482, 1517.38488927, ..., 1541.97028535,
       1541.98209083, 1541.99459076])]"
8317,167123931,4,1,9.84,96.542,-66.5704,0,"[array([1.00180078, 1.00025845, 1.00037074, ..., 1.01288724, 1.01325178,
       1.0137955 ]), array([1517.36389438, 1517.37639442, 1517.38820001, ..., 1541.9702067 ,
       1541.98201223, 1541.99451221])]"
10417,220411074,4,3,10.56,70.6263,-58.5572,0,"[array([0.99951982, 0.9998877 , 0.9976331 , ..., 1.02773356, 1.02936101,
       1.02907419]), array([1517.36351842, 1517.37601818, 1517.3878235 , ..., 1541.96929134,
       1541.98109665, 1541.9935964 ])]"
8738,173753628,3,2,13.84,112.8804,-38.2586,0,"[array([1.12457442, 1.13683712, 1.10550451, ..., 1.04692233, 1.03861547,
       1.04723263]), array([1517.36735549, 1517.38193875, 1517.39304981, ..., 1541.97249116,
       1541.98429632, 1541.99679591])]"
3263,51191210,1,1,14.38,128.2745,-8.5391,0,"[array([0.91603994, 0.90850496, 0.91342723, ..., 0.96514881, 0.96206057,
       0.96114081]), array([1517.36676033, 1517.38064925, 1517.39245483, ..., 1541.97462917,
       1541.9864342 , 1541.99893365])]"
15050,308663384,4,1,9.48,121.8039,-65.802,0,"[array([1.00280154, 0.99947399, 0.99669164, ..., 1.0149529 , 1.01449895,
       1.01523221]), array([1517.36439327, 1517.37689349, 1517.38869925, ..., 1541.97102827,
       1541.98283392, 1541.99533401])]"
17110,350518799,4,2,10.1,86.1815,-56.2978,0,"[array([0.99669772, 0.99772447, 0.99709725, ..., 0.99898368, 0.99942774,
       0.99957073]), array([1517.36432225, 1517.37682208, 1517.38862747, ..., 1541.97015593,
       1541.98196123, 1541.99446095])]"
19140,410007055,1,2,15.36,145.4843,-15.5373,0,"[array([0.8620975 , 0.96444392, 0.84378612, ..., 1.03118062, 1.007622  ,
       1.0168463 ]), array([1517.36638962, 1517.38166787, 1517.39277932, ..., 1541.97503694,
       1541.98684234, 1541.99934218])]"
12159,270474754,4,4,9.13,97.3771,-78.8155,0,"[array([0.996822  , 0.99630141, 0.99606782, ..., 1.00186467, 1.00176275,
       1.00179744]), array([1517.36223896, 1517.37335024, 1517.38862824, ..., 1541.9696434 ,
       1541.98144916, 1541.99394939])]"
16041,340558837,3,4,10.86,116.2129,-59.8901,0,"[array([1.00265598, 0.99786443, 0.9962908 , ..., 0.99695498, 0.99826378,
       0.99725068]), array([1517.36626675, 1517.37876689, 1517.39057258, ..., 1541.9712944 ,
       1541.98309993, 1541.99559989])]"
19649,437229389,2,1,8.09,123.8519,-23.6378,0,"[array([0.99493504, 0.99466294, 0.99490058, ..., 0.99950552, 1.00031269,
       1.00040066]), array([1517.40825917, 1517.42214809, 1517.43256479, ..., 1541.97385513,
       1541.98566024, 1541.99815978])]"
14268,299943923,4,1,10.69,106.4051,-69.1192,0,"[array([0.99092013, 0.98669457, 0.98784888, ..., 0.99820566, 0.99858838,
       0.99702579]), array([1517.36387989, 1517.37638002, 1517.3881857 , ..., 1541.97038212,
       1541.98218774, 1541.9946878 ])]"
2172,33281803,1,3,12.96,149.449,-6.1858,0,"[array([0.93818349, 0.94440097, 0.95113331, ..., 1.01765466, 1.01512015,
       1.01480162]), array([1517.40771819, 1517.42021862, 1517.43202457, ..., 1541.9754257 ,
       1541.98723111, 1541.99973095])]"
1163,24729857,2,2,8.15,141.8177,-34.1283,0,"[array([0.99927986, 0.99976867, 0.99940968, ..., 1.00531399, 1.00547862,
       1.0052495 ]), array([1517.36731115, 1517.37981152, 1517.39161743, ..., 1541.97397311,
       1541.98577862, 1541.99827856])]"
18436,386537376,1,2,10.29,144.6056,-14.704,0,"[array([1.0081898 , 1.00795698, 1.00920415, ..., 0.99138266, 0.99173129,
       0.99195635]), array([1517.36853011, 1517.38103048, 1517.39283638, ..., 1541.97504865,
       1541.98685403, 1541.99935385])]"
18601,391887988,4,4,10.3,82.7627,-71.1027,0,"[array([0.99329805, 0.99209976, 0.99290723, ..., 0.99923015, 0.99840468,
       0.99863786]), array([1517.35975567, 1517.37364459, 1517.38267238, ..., 1541.96957842,
       1541.98138401, 1541.99388404])]"
997,19911846,2,2,8.02,140.6408,-32.6113,0,"[array([0.99674338, 0.99633735, 0.99612761, ..., 1.00320315, 1.00295186,
       1.00296676]), array([1517.36743645, 1517.3799368 , 1517.39174269, ..., 1541.9740398 ,
       1541.98584527, 1541.99834518])]"
17715,370112625,4,3,11.07,70.0932,-66.6584,0,"[array([1.00800383, 1.00776207, 1.00358129, ..., 0.99618638, 0.99776739,
       0.99822283]), array([1517.36310178, 1517.37560167, 1517.38740713, ..., 1541.96920225,
       1541.98100773, 1541.99350766])]"
16249,344845090,1,3,10.81,150.6073,4.1184,0,"[array([0.9929055 , 0.99114931, 0.9913274 , ..., 0.9879297 , 0.98807508,
       0.98803449]), array([1517.36911626, 1517.38161665, 1517.39342257, ..., 1541.97561653,
       1541.98742189, 1541.99992167])]"
3857,56412228,2,1,14.72,127.046,-30.8492,0,"[array([0.88761985, 0.96968102, 0.92634177, ..., 0.96989977, 1.06109273,
       1.00380909]), array([1517.36544968, 1517.3807276 , 1517.39183882, ..., 1541.97364671,
       1541.98545196, 1541.99795163])]"
6121,140783630,3,1,9.25,128.4669,-43.2263,0,"[array([0.99772316, 0.99744958, 0.99671185, ..., 0.99835593, 0.99916601,
       0.99887598]), array([1517.36654549, 1517.37904569, 1517.39085143, ..., 1541.97292025,
       1541.98472566, 1541.99722551])]"
15504,323568180,1,4,11.05,135.856,7.7518,0,"[array([0.99033445, 0.9911738 , 0.9905827 , ..., 0.97058582, 0.97027338,
       0.97047842]), array([1517.36937072, 1517.3818708 , 1517.39367644, ..., 1541.9752261 ,
       1541.98703115, 1541.99953061])]"
4129,62569703,1,1,8.95,133.5659,-4.5672,0,"[array([0.98654413, 0.98594087, 0.98606384, ..., 1.00443769, 1.00409198,
       1.00503802]), array([1517.36904259, 1517.3815427 , 1517.39334836, ..., 1541.97497756,
       1541.98678265, 1541.99928217])]"
